### PARAMETERS VALUE ###
### LATTICESIZE = 49, NVARIETY = 10, NVARIETYHD = 5, NRESOURCE = 3, NRESOURCEDIST = 1, NETWORKTYPE = 1, PROBABILITYCONNECTION = 0.15, KWT = 4, BETAWT = 0.2, MSF = 2, OUTSIDETRADELIMIT = 0.32, SELECTIONSTRENGTH = 10, ALPHA = 0.6, NHOUSEHOLD = 49, PROBABILITYNEWVAR = 0.06, PERCENTAGENEWRANDVAR = 0.1, CROSSINGDEVIATION = 0.005, DEATHPROBABILITY = 0.2, MAXTIME = 3000, TIMEINTERVAL = 30, NRUN = 1 ###

value; varDist; param
46.9388; 0; 46
48.9796; 0; 46
51.0204; 5; 46
53.0612; 5; 46
55.102; 5; 46
57.1429; 5; 46
59.1837; 5; 46
61.2245; 0; 46
63.2653; 0; 46
65.3061; 0; 46
67.3469; 0; 46
69.3878; 0; 46
71.4286; 0; 46
73.4694; 0; 46
75.5102; 0; 46
77.551; 0; 46
79.5918; 0; 46
81.6327; 0; 46
83.6735; 0; 46
85.7143; 0; 46
87.7551; 0; 46
89.7959; 0; 46
91.8367; 0; 46
93.8776; 0; 46
95.9184; 0; 46
97.9592; 0; 46
100; 0; 46
2.04082; 21.4286; 47
4.08163; 3.57143; 47
6.12245; 0; 47
8.16327; 7.14286; 47
10.2041; 7.14286; 47
12.2449; 0; 47
14.2857; 0; 47
16.3265; 7.14286; 47
18.3673; 10.7143; 47
20.4082; 0; 47
22.449; 7.14286; 47
24.4898; 0; 47
26.5306; 0; 47
28.5714; 0; 47
30.6122; 3.57143; 47
32.6531; 0; 47
34.6939; 3.57143; 47
36.7347; 3.57143; 47
38.7755; 7.14286; 47
40.8163; 3.57143; 47
42.8571; 0; 47
44.898; 3.57143; 47
46.9388; 3.57143; 47
48.9796; 0; 47
51.0204; 0; 47
53.0612; 0; 47
55.102; 0; 47
57.1429; 0; 47
59.1837; 0; 47
61.2245; 3.57143; 47
63.2653; 3.57143; 47
65.3061; 0; 47
67.3469; 0; 47
69.3878; 0; 47
71.4286; 0; 47
73.4694; 0; 47
75.5102; 0; 47
77.551; 0; 47
79.5918; 0; 47
81.6327; 0; 47
83.6735; 0; 47
85.7143; 0; 47
87.7551; 0; 47
89.7959; 0; 47
91.8367; 0; 47
93.8776; 0; 47
95.9184; 0; 47
97.9592; 0; 47
100; 0; 47
2.04082; 11.6279; 48
4.08163; 6.97674; 48
6.12245; 9.30233; 48
8.16327; 6.97674; 48
10.2041; 2.32558; 48
12.2449; 2.32558; 48
14.2857; 4.65116; 48
16.3265; 11.6279; 48
18.3673; 2.32558; 48
20.4082; 2.32558; 48
22.449; 4.65116; 48
24.4898; 6.97674; 48
26.5306; 4.65116; 48
28.5714; 6.97674; 48
30.6122; 0; 48
32.6531; 0; 48
34.6939; 4.65116; 48
36.7347; 9.30233; 48
38.7755; 0; 48
40.8163; 0; 48
42.8571; 0; 48
44.898; 0; 48
46.9388; 0; 48
48.9796; 2.32558; 48
51.0204; 0; 48
53.0612; 0; 48
55.102; 0; 48
57.1429; 0; 48
59.1837; 0; 48
61.2245; 0; 48
63.2653; 0; 48
65.3061; 0; 48
67.3469; 0; 48
69.3878; 0; 48
71.4286; 0; 48
73.4694; 0; 48
75.5102; 0; 48
77.551; 0; 48
79.5918; 0; 48
81.6327; 0; 48
83.6735; 0; 48
85.7143; 0; 48
87.7551; 0; 48
89.7959; 0; 48
91.8367; 0; 48
93.8776; 0; 48
95.9184; 0; 48
97.9592; 0; 48
100; 0; 48
2.04082; 15; 49
4.08163; 5; 49
6.12245; 0; 49
8.16327; 5; 49
10.2041; 0; 49
12.2449; 0; 49
14.2857; 0; 49
16.3265; 0; 49
18.3673; 0; 49
20.4082; 15; 49
22.449; 0; 49
24.4898; 0; 49
26.5306; 0; 49
28.5714; 0; 49
30.6122; 10; 49
32.6531; 0; 49
34.6939; 0; 49
36.7347; 0; 49
38.7755; 0; 49
40.8163; 0; 49
42.8571; 10; 49
44.898; 15; 49
46.9388; 0; 49
48.9796; 5; 49
51.0204; 0; 49
53.0612; 0; 49
55.102; 5; 49
57.1429; 5; 49
59.1837; 0; 49
61.2245; 0; 49
63.2653; 0; 49
65.3061; 0; 49
67.3469; 0; 49
69.3878; 0; 49
71.4286; 5; 49
73.4694; 0; 49
75.5102; 0; 49
77.551; 5; 49
79.5918; 0; 49
81.6327; 0; 49
83.6735; 0; 49
85.7143; 0; 49
87.7551; 0; 49
89.7959; 0; 49
91.8367; 0; 49
93.8776; 0; 49
95.9184; 0; 49
97.9592; 0; 49
100; 0; 49
2.04082; 5.55556; 50
4.08163; 0; 50
6.12245; 5.55556; 50
8.16327; 5.55556; 50
10.2041; 0; 50
12.2449; 0; 50
14.2857; 5.55556; 50
16.3265; 0; 50
18.3673; 0; 50
20.4082; 0; 50
22.449; 0; 50
24.4898; 0; 50
26.5306; 0; 50
28.5714; 0; 50
30.6122; 11.1111; 50
32.6531; 0; 50
34.6939; 5.55556; 50
36.7347; 5.55556; 50
38.7755; 16.6667; 50
40.8163; 11.1111; 50
42.8571; 5.55556; 50
44.898; 5.55556; 50
46.9388; 0; 50
48.9796; 5.55556; 50
51.0204; 5.55556; 50
53.0612; 5.55556; 50
55.102; 0; 50
57.1429; 0; 50
59.1837; 0; 50
61.2245; 0; 50
63.2653; 0; 50
65.3061; 0; 50
67.3469; 0; 50
69.3878; 0; 50
71.4286; 0; 50
73.4694; 0; 50
75.5102; 0; 50
77.551; 0; 50
79.5918; 0; 50
81.6327; 0; 50
83.6735; 0; 50
85.7143; 0; 50
87.7551; 0; 50
89.7959; 0; 50
91.8367; 0; 50
93.8776; 0; 50
95.9184; 0; 50
97.9592; 0; 50
100; 0; 50
2.04082; 9.09091; 51
4.08163; 4.54545; 51
6.12245; 4.54545; 51
8.16327; 4.54545; 51
10.2041; 0; 51
12.2449; 0; 51
14.2857; 4.54545; 51
16.3265; 4.54545; 51
18.3673; 0; 51
20.4082; 4.54545; 51
22.449; 4.54545; 51
24.4898; 0; 51
26.5306; 4.54545; 51
28.5714; 0; 51
30.6122; 9.09091; 51
32.6531; 4.54545; 51
34.6939; 0; 51
36.7347; 4.54545; 51
38.7755; 0; 51
40.8163; 9.09091; 51
42.8571; 0; 51
44.898; 0; 51
46.9388; 4.54545; 51
48.9796; 9.09091; 51
51.0204; 0; 51
53.0612; 0; 51
55.102; 0; 51
57.1429; 0; 51
59.1837; 0; 51
61.2245; 4.54545; 51
63.2653; 0; 51
65.3061; 0; 51
67.3469; 9.09091; 51
69.3878; 0; 51
71.4286; 0; 51
73.4694; 0; 51
75.5102; 0; 51
77.551; 0; 51
79.5918; 0; 51
81.6327; 0; 51
83.6735; 0; 51
85.7143; 0; 51
87.7551; 0; 51
89.7959; 0; 51
91.8367; 0; 51
93.8776; 0; 51
95.9184; 0; 51
97.9592; 0; 51
100; 0; 51
2.04082; 11.1111; 52
4.08163; 11.1111; 52
6.12245; 11.1111; 52
8.16327; 3.7037; 52
10.2041; 3.7037; 52
12.2449; 3.7037; 52
14.2857; 3.7037; 52
16.3265; 0; 52
18.3673; 3.7037; 52
20.4082; 0; 52
22.449; 3.7037; 52
24.4898; 7.40741; 52
26.5306; 0; 52
28.5714; 3.7037; 52
30.6122; 3.7037; 52
32.6531; 0; 52
34.6939; 0; 52
36.7347; 0; 52
38.7755; 0; 52
40.8163; 3.7037; 52
42.8571; 0; 52
44.898; 3.7037; 52
46.9388; 0; 52
48.9796; 7.40741; 52
51.0204; 3.7037; 52
53.0612; 0; 52
55.102; 3.7037; 52
57.1429; 3.7037; 52
59.1837; 0; 52
61.2245; 0; 52
63.2653; 0; 52
65.3061; 0; 52
67.3469; 3.7037; 52
69.3878; 0; 52
71.4286; 0; 52
73.4694; 0; 52
75.5102; 0; 52
77.551; 0; 52
79.5918; 0; 52
81.6327; 0; 52
83.6735; 0; 52
85.7143; 0; 52
87.7551; 0; 52
89.7959; 0; 52
91.8367; 0; 52
93.8776; 0; 52
95.9184; 0; 52
97.9592; 0; 52
100; 0; 52
2.04082; 9.52381; 53
4.08163; 4.7619; 53
6.12245; 0; 53
8.16327; 0; 53
10.2041; 0; 53
12.2449; 4.7619; 53
14.2857; 0; 53
16.3265; 4.7619; 53
18.3673; 9.52381; 53
20.4082; 0; 53
22.449; 0; 53
24.4898; 0; 53
26.5306; 9.52381; 53
28.5714; 0; 53
30.6122; 4.7619; 53
32.6531; 9.52381; 53
34.6939; 0; 53
36.7347; 4.7619; 53
38.7755; 4.7619; 53
40.8163; 4.7619; 53
42.8571; 4.7619; 53
44.898; 4.7619; 53
46.9388; 4.7619; 53
48.9796; 4.7619; 53
51.0204; 9.52381; 53
53.0612; 0; 53
55.102; 0; 53
57.1429; 0; 53
59.1837; 0; 53
61.2245; 0; 53
63.2653; 0; 53
65.3061; 0; 53
67.3469; 0; 53
69.3878; 0; 53
71.4286; 0; 53
73.4694; 0; 53
75.5102; 0; 53
77.551; 0; 53
79.5918; 0; 53
81.6327; 0; 53
83.6735; 0; 53
85.7143; 0; 53
87.7551; 0; 53
89.7959; 0; 53
91.8367; 0; 53
93.8776; 0; 53
95.9184; 0; 53
97.9592; 0; 53
100; 0; 53
2.04082; 22.2222; 54
4.08163; 3.7037; 54
6.12245; 3.7037; 54
8.16327; 3.7037; 54
10.2041; 3.7037; 54
12.2449; 0; 54
14.2857; 0; 54
16.3265; 0; 54
18.3673; 7.40741; 54
20.4082; 3.7037; 54
22.449; 0; 54
24.4898; 0; 54
26.5306; 0; 54
28.5714; 0; 54
30.6122; 3.7037; 54
32.6531; 11.1111; 54
34.6939; 0; 54
36.7347; 3.7037; 54
38.7755; 11.1111; 54
40.8163; 0; 54
42.8571; 0; 54
44.898; 0; 54
46.9388; 3.7037; 54
48.9796; 0; 54
51.0204; 7.40741; 54
53.0612; 3.7037; 54
55.102; 3.7037; 54
57.1429; 0; 54
59.1837; 0; 54
61.2245; 0; 54
63.2653; 0; 54
65.3061; 3.7037; 54
67.3469; 0; 54
69.3878; 0; 54
71.4286; 0; 54
73.4694; 0; 54
75.5102; 0; 54
77.551; 0; 54
79.5918; 0; 54
81.6327; 0; 54
83.6735; 0; 54
85.7143; 0; 54
87.7551; 0; 54
89.7959; 0; 54
91.8367; 0; 54
93.8776; 0; 54
95.9184; 0; 54
97.9592; 0; 54
100; 0; 54
2.04082; 22.8571; 55
4.08163; 8.57143; 55
6.12245; 2.85714; 55
8.16327; 8.57143; 55
10.2041; 0; 55
12.2449; 2.85714; 55
14.2857; 5.71429; 55
16.3265; 2.85714; 55
18.3673; 0; 55
20.4082; 8.57143; 55
22.449; 5.71429; 55
24.4898; 2.85714; 55
26.5306; 0; 55
28.5714; 2.85714; 55
30.6122; 8.57143; 55
32.6531; 2.85714; 55
34.6939; 2.85714; 55
36.7347; 0; 55
38.7755; 0; 55
40.8163; 0; 55
42.8571; 0; 55
44.898; 5.71429; 55
46.9388; 0; 55
48.9796; 2.85714; 55
51.0204; 0; 55
53.0612; 0; 55
55.102; 0; 55
57.1429; 0; 55
59.1837; 0; 55
61.2245; 0; 55
63.2653; 2.85714; 55
65.3061; 0; 55
67.3469; 0; 55
69.3878; 0; 55
71.4286; 0; 55
73.4694; 0; 55
75.5102; 0; 55
77.551; 0; 55
79.5918; 0; 55
81.6327; 0; 55
83.6735; 0; 55
85.7143; 0; 55
87.7551; 0; 55
89.7959; 0; 55
91.8367; 0; 55
93.8776; 0; 55
95.9184; 0; 55
97.9592; 0; 55
100; 0; 55
2.04082; 16.6667; 56
4.08163; 0; 56
6.12245; 5.55556; 56
8.16327; 0; 56
10.2041; 5.55556; 56
12.2449; 0; 56
14.2857; 5.55556; 56
16.3265; 5.55556; 56
18.3673; 0; 56
20.4082; 0; 56
22.449; 5.55556; 56
24.4898; 5.55556; 56
26.5306; 0; 56
28.5714; 0; 56
30.6122; 0; 56
32.6531; 0; 56
34.6939; 5.55556; 56
36.7347; 0; 56
38.7755; 0; 56
40.8163; 0; 56
42.8571; 0; 56
44.898; 0; 56
46.9388; 0; 56
48.9796; 5.55556; 56
51.0204; 0; 56
53.0612; 0; 56
55.102; 5.55556; 56
57.1429; 5.55556; 56
59.1837; 5.55556; 56
61.2245; 5.55556; 56
63.2653; 0; 56
65.3061; 0; 56
67.3469; 5.55556; 56
69.3878; 0; 56
71.4286; 0; 56
73.4694; 0; 56
75.5102; 5.55556; 56
77.551; 5.55556; 56
79.5918; 0; 56
81.6327; 0; 56
83.6735; 0; 56
85.7143; 0; 56
87.7551; 0; 56
89.7959; 0; 56
91.8367; 0; 56
93.8776; 0; 56
95.9184; 0; 56
97.9592; 0; 56
100; 0; 56
2.04082; 17.2414; 57
4.08163; 6.89655; 57
6.12245; 0; 57
8.16327; 3.44828; 57
10.2041; 3.44828; 57
12.2449; 6.89655; 57
14.2857; 3.44828; 57
16.3265; 0; 57
18.3673; 3.44828; 57
20.4082; 3.44828; 57
22.449; 0; 57
24.4898; 3.44828; 57
26.5306; 3.44828; 57
28.5714; 3.44828; 57
30.6122; 0; 57
32.6531; 3.44828; 57
34.6939; 3.44828; 57
36.7347; 6.89655; 57
38.7755; 3.44828; 57
40.8163; 0; 57
42.8571; 0; 57
44.898; 0; 57
46.9388; 6.89655; 57
48.9796; 0; 57
51.0204; 0; 57
53.0612; 0; 57
55.102; 3.44828; 57
57.1429; 3.44828; 57
59.1837; 0; 57
61.2245; 0; 57
63.2653; 3.44828; 57
65.3061; 3.44828; 57
67.3469; 0; 57
69.3878; 0; 57
71.4286; 3.44828; 57
73.4694; 0; 57
75.5102; 0; 57
77.551; 0; 57
79.5918; 0; 57
81.6327; 0; 57
83.6735; 0; 57
85.7143; 0; 57
87.7551; 0; 57
89.7959; 0; 57
91.8367; 0; 57
93.8776; 0; 57
95.9184; 0; 57
97.9592; 0; 57
100; 0; 57
2.04082; 7.40741; 58
4.08163; 11.1111; 58
6.12245; 3.7037; 58
8.16327; 3.7037; 58
10.2041; 3.7037; 58
12.2449; 0; 58
14.2857; 7.40741; 58
16.3265; 0; 58
18.3673; 3.7037; 58
20.4082; 7.40741; 58
22.449; 3.7037; 58
24.4898; 0; 58
26.5306; 7.40741; 58
28.5714; 3.7037; 58
30.6122; 0; 58
32.6531; 0; 58
34.6939; 3.7037; 58
36.7347; 7.40741; 58
38.7755; 7.40741; 58
40.8163; 0; 58
42.8571; 0; 58
44.898; 0; 58
46.9388; 3.7037; 58
48.9796; 0; 58
51.0204; 0; 58
53.0612; 0; 58
55.102; 7.40741; 58
57.1429; 0; 58
59.1837; 3.7037; 58
61.2245; 0; 58
63.2653; 3.7037; 58
65.3061; 0; 58
67.3469; 0; 58
69.3878; 0; 58
71.4286; 0; 58
73.4694; 0; 58
75.5102; 0; 58
77.551; 0; 58
79.5918; 0; 58
81.6327; 0; 58
83.6735; 0; 58
85.7143; 0; 58
87.7551; 0; 58
89.7959; 0; 58
91.8367; 0; 58
93.8776; 0; 58
95.9184; 0; 58
97.9592; 0; 58
100; 0; 58
2.04082; 18.1818; 59
4.08163; 0; 59
6.12245; 9.09091; 59
8.16327; 4.54545; 59
10.2041; 0; 59
12.2449; 0; 59
14.2857; 4.54545; 59
16.3265; 4.54545; 59
18.3673; 4.54545; 59
20.4082; 0; 59
22.449; 0; 59
24.4898; 4.54545; 59
26.5306; 0; 59
28.5714; 9.09091; 59
30.6122; 0; 59
32.6531; 0; 59
34.6939; 0; 59
36.7347; 0; 59
38.7755; 0; 59
40.8163; 4.54545; 59
42.8571; 0; 59
44.898; 4.54545; 59
46.9388; 4.54545; 59
48.9796; 0; 59
51.0204; 9.09091; 59
53.0612; 0; 59
55.102; 9.09091; 59
57.1429; 4.54545; 59
59.1837; 0; 59
61.2245; 0; 59
63.2653; 4.54545; 59
65.3061; 0; 59
67.3469; 0; 59
69.3878; 0; 59
71.4286; 0; 59
73.4694; 0; 59
75.5102; 0; 59
77.551; 0; 59
79.5918; 0; 59
81.6327; 0; 59
83.6735; 0; 59
85.7143; 0; 59
87.7551; 0; 59
89.7959; 0; 59
91.8367; 0; 59
93.8776; 0; 59
95.9184; 0; 59
97.9592; 0; 59
100; 0; 59
2.04082; 8; 60
4.08163; 16; 60
6.12245; 12; 60
8.16327; 4; 60
10.2041; 0; 60
12.2449; 4; 60
14.2857; 4; 60
16.3265; 0; 60
18.3673; 8; 60
20.4082; 4; 60
22.449; 4; 60
24.4898; 4; 60
26.5306; 0; 60
28.5714; 4; 60
30.6122; 0; 60
32.6531; 0; 60
34.6939; 0; 60
36.7347; 8; 60
38.7755; 8; 60
40.8163; 4; 60
42.8571; 0; 60
44.898; 0; 60
46.9388; 0; 60
48.9796; 0; 60
51.0204; 0; 60
53.0612; 0; 60
55.102; 0; 60
57.1429; 4; 60
59.1837; 0; 60
61.2245; 0; 60
63.2653; 0; 60
65.3061; 0; 60
67.3469; 0; 60
69.3878; 0; 60
71.4286; 0; 60
73.4694; 4; 60
75.5102; 0; 60
77.551; 0; 60
79.5918; 0; 60
81.6327; 0; 60
83.6735; 0; 60
85.7143; 0; 60
87.7551; 0; 60
89.7959; 0; 60
91.8367; 0; 60
93.8776; 0; 60
95.9184; 0; 60
97.9592; 0; 60
100; 0; 60
2.04082; 0; 61
4.08163; 8.33333; 61
6.12245; 8.33333; 61
8.16327; 0; 61
10.2041; 0; 61
12.2449; 0; 61
14.2857; 0; 61
16.3265; 0; 61
18.3673; 0; 61
20.4082; 0; 61
22.449; 8.33333; 61
24.4898; 8.33333; 61
26.5306; 16.6667; 61
28.5714; 0; 61
30.6122; 8.33333; 61
32.6531; 0; 61
34.6939; 0; 61
36.7347; 0; 61
38.7755; 0; 61
40.8163; 8.33333; 61
42.8571; 0; 61
44.898; 0; 61
46.9388; 0; 61
48.9796; 0; 61
51.0204; 0; 61
53.0612; 0; 61
55.102; 0; 61
57.1429; 0; 61
59.1837; 0; 61
61.2245; 0; 61
63.2653; 0; 61
65.3061; 0; 61
67.3469; 0; 61
69.3878; 0; 61
71.4286; 8.33333; 61
73.4694; 0; 61
75.5102; 0; 61
77.551; 0; 61
79.5918; 0; 61
81.6327; 8.33333; 61
83.6735; 0; 61
85.7143; 8.33333; 61
87.7551; 0; 61
89.7959; 0; 61
91.8367; 8.33333; 61
93.8776; 0; 61
95.9184; 0; 61
97.9592; 0; 61
100; 0; 61
2.04082; 19.4444; 62
4.08163; 2.77778; 62
6.12245; 8.33333; 62
8.16327; 5.55556; 62
10.2041; 0; 62
12.2449; 0; 62
14.2857; 0; 62
16.3265; 8.33333; 62
18.3673; 13.8889; 62
20.4082; 2.77778; 62
22.449; 2.77778; 62
24.4898; 2.77778; 62
26.5306; 0; 62
28.5714; 2.77778; 62
30.6122; 0; 62
32.6531; 2.77778; 62
34.6939; 2.77778; 62
36.7347; 0; 62
38.7755; 8.33333; 62
40.8163; 5.55556; 62
42.8571; 0; 62
44.898; 5.55556; 62
46.9388; 0; 62
48.9796; 2.77778; 62
51.0204; 0; 62
53.0612; 0; 62
55.102; 0; 62
57.1429; 2.77778; 62
59.1837; 0; 62
61.2245; 0; 62
63.2653; 0; 62
65.3061; 0; 62
67.3469; 0; 62
69.3878; 0; 62
71.4286; 0; 62
73.4694; 0; 62
75.5102; 0; 62
77.551; 0; 62
79.5918; 0; 62
81.6327; 0; 62
83.6735; 0; 62
85.7143; 0; 62
87.7551; 0; 62
89.7959; 0; 62
91.8367; 0; 62
93.8776; 0; 62
95.9184; 0; 62
97.9592; 0; 62
100; 0; 62
2.04082; 7.40741; 63
4.08163; 0; 63
6.12245; 3.7037; 63
8.16327; 7.40741; 63
10.2041; 0; 63
12.2449; 3.7037; 63
14.2857; 0; 63
16.3265; 7.40741; 63
18.3673; 7.40741; 63
20.4082; 11.1111; 63
22.449; 3.7037; 63
24.4898; 3.7037; 63
26.5306; 0; 63
28.5714; 3.7037; 63
30.6122; 7.40741; 63
32.6531; 0; 63
34.6939; 0; 63
36.7347; 0; 63
38.7755; 3.7037; 63
40.8163; 0; 63
42.8571; 7.40741; 63
44.898; 3.7037; 63
46.9388; 7.40741; 63
48.9796; 0; 63
51.0204; 3.7037; 63
53.0612; 7.40741; 63
55.102; 0; 63
57.1429; 0; 63
59.1837; 0; 63
61.2245; 0; 63
63.2653; 0; 63
65.3061; 0; 63
67.3469; 0; 63
69.3878; 0; 63
71.4286; 0; 63
73.4694; 0; 63
75.5102; 0; 63
77.551; 0; 63
79.5918; 0; 63
81.6327; 0; 63
83.6735; 0; 63
85.7143; 0; 63
87.7551; 0; 63
89.7959; 0; 63
91.8367; 0; 63
93.8776; 0; 63
95.9184; 0; 63
97.9592; 0; 63
100; 0; 63
2.04082; 10.7143; 64
4.08163; 0; 64
6.12245; 14.2857; 64
8.16327; 3.57143; 64
10.2041; 0; 64
12.2449; 0; 64
14.2857; 10.7143; 64
16.3265; 7.14286; 64
18.3673; 0; 64
20.4082; 3.57143; 64
22.449; 3.57143; 64
24.4898; 10.7143; 64
26.5306; 0; 64
28.5714; 0; 64
30.6122; 0; 64
32.6531; 7.14286; 64
34.6939; 7.14286; 64
36.7347; 0; 64
38.7755; 3.57143; 64
40.8163; 0; 64
42.8571; 0; 64
44.898; 0; 64
46.9388; 3.57143; 64
48.9796; 0; 64
51.0204; 0; 64
53.0612; 0; 64
55.102; 3.57143; 64
57.1429; 3.57143; 64
59.1837; 0; 64
61.2245; 0; 64
63.2653; 0; 64
65.3061; 0; 64
67.3469; 3.57143; 64
69.3878; 0; 64
71.4286; 3.57143; 64
73.4694; 0; 64
75.5102; 0; 64
77.551; 0; 64
79.5918; 0; 64
81.6327; 0; 64
83.6735; 0; 64
85.7143; 0; 64
87.7551; 0; 64
89.7959; 0; 64
91.8367; 0; 64
93.8776; 0; 64
95.9184; 0; 64
97.9592; 0; 64
100; 0; 64
2.04082; 6.25; 65
4.08163; 0; 65
6.12245; 6.25; 65
8.16327; 0; 65
10.2041; 0; 65
12.2449; 0; 65
14.2857; 0; 65
16.3265; 0; 65
18.3673; 6.25; 65
20.4082; 0; 65
22.449; 6.25; 65
24.4898; 0; 65
26.5306; 0; 65
28.5714; 0; 65
30.6122; 6.25; 65
32.6531; 6.25; 65
34.6939; 0; 65
36.7347; 0; 65
38.7755; 0; 65
40.8163; 6.25; 65
42.8571; 0; 65
44.898; 0; 65
46.9388; 6.25; 65
48.9796; 6.25; 65
51.0204; 0; 65
53.0612; 6.25; 65
55.102; 18.75; 65
57.1429; 0; 65
59.1837; 0; 65
61.2245; 6.25; 65
63.2653; 0; 65
65.3061; 0; 65
67.3469; 12.5; 65
69.3878; 0; 65
71.4286; 0; 65
73.4694; 0; 65
75.5102; 0; 65
77.551; 0; 65
79.5918; 0; 65
81.6327; 0; 65
83.6735; 0; 65
85.7143; 0; 65
87.7551; 0; 65
89.7959; 0; 65
91.8367; 0; 65
93.8776; 0; 65
95.9184; 0; 65
97.9592; 0; 65
100; 0; 65
2.04082; 13.3333; 66
4.08163; 0; 66
6.12245; 0; 66
8.16327; 0; 66
10.2041; 0; 66
12.2449; 0; 66
14.2857; 0; 66
16.3265; 0; 66
18.3673; 6.66667; 66
20.4082; 0; 66
22.449; 0; 66
24.4898; 6.66667; 66
26.5306; 0; 66
28.5714; 0; 66
30.6122; 6.66667; 66
32.6531; 6.66667; 66
34.6939; 13.3333; 66
36.7347; 0; 66
38.7755; 13.3333; 66
40.8163; 13.3333; 66
42.8571; 0; 66
44.898; 0; 66
46.9388; 0; 66
48.9796; 0; 66
51.0204; 6.66667; 66
53.0612; 0; 66
55.102; 6.66667; 66
57.1429; 6.66667; 66
59.1837; 0; 66
61.2245; 0; 66
63.2653; 0; 66
65.3061; 0; 66
67.3469; 0; 66
69.3878; 0; 66
71.4286; 0; 66
73.4694; 0; 66
75.5102; 0; 66
77.551; 0; 66
79.5918; 0; 66
81.6327; 0; 66
83.6735; 0; 66
85.7143; 0; 66
87.7551; 0; 66
89.7959; 0; 66
91.8367; 0; 66
93.8776; 0; 66
95.9184; 0; 66
97.9592; 0; 66
100; 0; 66
2.04082; 5.55556; 67
4.08163; 0; 67
6.12245; 0; 67
8.16327; 0; 67
10.2041; 5.55556; 67
12.2449; 11.1111; 67
14.2857; 0; 67
16.3265; 0; 67
18.3673; 0; 67
20.4082; 0; 67
22.449; 5.55556; 67
24.4898; 0; 67
26.5306; 0; 67
28.5714; 5.55556; 67
30.6122; 5.55556; 67
32.6531; 11.1111; 67
34.6939; 5.55556; 67
36.7347; 16.6667; 67
38.7755; 0; 67
40.8163; 5.55556; 67
42.8571; 5.55556; 67
44.898; 0; 67
46.9388; 0; 67
48.9796; 0; 67
51.0204; 0; 67
53.0612; 5.55556; 67
55.102; 5.55556; 67
57.1429; 0; 67
59.1837; 5.55556; 67
61.2245; 0; 67
63.2653; 0; 67
65.3061; 0; 67
67.3469; 0; 67
69.3878; 0; 67
71.4286; 0; 67
73.4694; 0; 67
75.5102; 0; 67
77.551; 0; 67
79.5918; 0; 67
81.6327; 0; 67
83.6735; 0; 67
85.7143; 0; 67
87.7551; 0; 67
89.7959; 0; 67
91.8367; 0; 67
93.8776; 0; 67
95.9184; 0; 67
97.9592; 0; 67
100; 0; 67
2.04082; 12.5; 68
4.08163; 0; 68
6.12245; 0; 68
8.16327; 0; 68
10.2041; 0; 68
12.2449; 0; 68
14.2857; 0; 68
16.3265; 0; 68
18.3673; 0; 68
20.4082; 0; 68
22.449; 6.25; 68
24.4898; 0; 68
26.5306; 0; 68
28.5714; 6.25; 68
30.6122; 6.25; 68
32.6531; 0; 68
34.6939; 0; 68
36.7347; 6.25; 68
38.7755; 0; 68
40.8163; 0; 68
42.8571; 18.75; 68
44.898; 0; 68
46.9388; 12.5; 68
48.9796; 0; 68
51.0204; 0; 68
53.0612; 0; 68
55.102; 6.25; 68
57.1429; 12.5; 68
59.1837; 12.5; 68
61.2245; 0; 68
63.2653; 0; 68
65.3061; 0; 68
67.3469; 0; 68
69.3878; 0; 68
71.4286; 0; 68
73.4694; 0; 68
75.5102; 0; 68
77.551; 0; 68
79.5918; 0; 68
81.6327; 0; 68
83.6735; 0; 68
85.7143; 0; 68
87.7551; 0; 68
89.7959; 0; 68
91.8367; 0; 68
93.8776; 0; 68
95.9184; 0; 68
97.9592; 0; 68
100; 0; 68
2.04082; 0; 69
4.08163; 20; 69
6.12245; 0; 69
8.16327; 0; 69
10.2041; 0; 69
12.2449; 0; 69
14.2857; 0; 69
16.3265; 10; 69
18.3673; 0; 69
20.4082; 0; 69
22.449; 0; 69
24.4898; 0; 69
26.5306; 0; 69
28.5714; 0; 69
30.6122; 0; 69
32.6531; 0; 69
34.6939; 0; 69
36.7347; 0; 69
38.7755; 10; 69
40.8163; 0; 69
42.8571; 10; 69
44.898; 0; 69
46.9388; 0; 69
48.9796; 0; 69
51.0204; 0; 69
53.0612; 0; 69
55.102; 10; 69
57.1429; 10; 69
59.1837; 0; 69
61.2245; 0; 69
63.2653; 10; 69
65.3061; 0; 69
67.3469; 0; 69
69.3878; 10; 69
71.4286; 0; 69
73.4694; 0; 69
75.5102; 0; 69
77.551; 10; 69
79.5918; 0; 69
81.6327; 0; 69
83.6735; 0; 69
85.7143; 0; 69
87.7551; 0; 69
89.7959; 0; 69
91.8367; 0; 69
93.8776; 0; 69
95.9184; 0; 69
97.9592; 0; 69
100; 0; 69
2.04082; 10; 70
4.08163; 0; 70
6.12245; 0; 70
8.16327; 5; 70
10.2041; 0; 70
12.2449; 5; 70
14.2857; 5; 70
16.3265; 0; 70
18.3673; 5; 70
20.4082; 0; 70
22.449; 5; 70
24.4898; 10; 70
26.5306; 5; 70
28.5714; 5; 70
30.6122; 5; 70
32.6531; 0; 70
34.6939; 10; 70
36.7347; 0; 70
38.7755; 0; 70
40.8163; 0; 70
42.8571; 0; 70
44.898; 0; 70
