### PARAMETERS VALUE ###
### LATTICESIZE = 49, NVARIETY = 10, NVARIETYHD = 5, NRESOURCE = 3, NRESOURCEDIST = 1, NETWORKTYPE = 1, PROBABILITYCONNECTION = 0.15, KWT = 4, BETAWT = 0.2, MSF = 2, OUTSIDETRADELIMIT = 0.32, SELECTIONSTRENGTH = 10, ALPHA = 0.6, NHOUSEHOLD = 49, PROBABILITYNEWVAR = 0.06, PERCENTAGENEWRANDVAR = 0.1, CROSSINGDEVIATION = 0.005, DEATHPROBABILITY = 0.2, MAXTIME = 3000, TIMEINTERVAL = 30, NRUN = 1 ###

time; nVar; meanHD; totalPunctuation; productivityPunctuation; qualityPunctuation; bergerCommunity; simpsonCommunity; shannonCommunity; bergerHD; simpsonHD; shannonHD; param
1560; 16; 6.06122; 0.559804; 0.252614; 0.30719; 0.10454; 0.924077; 0.957772; 0.366514; 0.214451; 0.801196; 43
1590; 17; 6.10204; 0.569077; 0.258207; 0.310869; 0.109538; 0.91668; 0.877527; 0.358184; 0.220554; 0.809712; 43
1620; 19; 5.77551; 0.566433; 0.256846; 0.309587; 0.145356; 0.907977; 0.90822; 0.369013; 0.226555; 0.819565; 43
1650; 16; 5.5102; 0.57059; 0.259168; 0.311421; 0.142857; 0.904924; 0.895702; 0.395668; 0.248187; 0.808741; 43
1680; 16; 5.73469; 0.565106; 0.258087; 0.307019; 0.11995; 0.90685; 0.912775; 0.364015; 0.220597; 0.815032; 43
1710; 15; 5.97959; 0.561447; 0.255069; 0.306378; 0.144107; 0.910938; 0.892391; 0.364848; 0.215335; 0.808336; 43
1740; 17; 5.59184; 0.569205; 0.259778; 0.309427; 0.114536; 0.90795; 0.936298; 0.356935; 0.218693; 0.841459; 43
1770; 14; 6.38775; 0.570204; 0.259493; 0.31071; 0.108288; 0.912751; 0.935609; 0.359434; 0.216644; 0.808449; 43
1800; 15; 6.06122; 0.568277; 0.257705; 0.310572; 0.130779; 0.914782; 0.893975; 0.372345; 0.221591; 0.81106; 43
1830; 18; 5.57143; 0.575036; 0.261468; 0.313568; 0.13536; 0.904117; 0.885484; 0.377343; 0.234537; 0.82846; 43
1860; 17; 5.65306; 0.571913; 0.260408; 0.311505; 0.129113; 0.910131; 0.8971; 0.392753; 0.237792; 0.816771; 43
1890; 18; 6.06122; 0.570222; 0.260859; 0.309363; 0.0995419; 0.916793; 0.909393; 0.364848; 0.219364; 0.821231; 43
1920; 17; 6.38776; 0.573546; 0.261932; 0.311614; 0.112453; 0.918127; 0.88308; 0.350271; 0.208706; 0.825499; 43
1950; 19; 6.20408; 0.564841; 0.257555; 0.307286; 0.116618; 0.919673; 0.939116; 0.351937; 0.205578; 0.814932; 43
1980; 16; 6.65306; 0.563225; 0.256672; 0.306553; 0.110787; 0.923169; 0.918828; 0.339858; 0.195667; 0.806748; 43
2010; 19; 6.22449; 0.565977; 0.258351; 0.307626; 0.106622; 0.918856; 0.936923; 0.357351; 0.20902; 0.818224; 43
2040; 17; 6.38776; 0.563935; 0.256314; 0.30762; 0.104123; 0.924414; 0.92011; 0.332362; 0.194468; 0.822672; 43
2070; 19; 6.08163; 0.570532; 0.258621; 0.311911; 0.101624; 0.924201; 0.900179; 0.366514; 0.218072; 0.810042; 43
2100; 20; 6.57143; 0.570465; 0.259402; 0.311063; 0.104956; 0.922016; 0.899247; 0.345689; 0.201778; 0.821351; 43
2130; 20; 6.32653; 0.565064; 0.256603; 0.308461; 0.0987089; 0.922877; 0.885962; 0.380675; 0.220444; 0.794985; 43
2160; 20; 6.16327; 0.569452; 0.259413; 0.310039; 0.106622; 0.917753; 0.905027; 0.356935; 0.213899; 0.810721; 43
2190; 18; 6; 0.563204; 0.257311; 0.305893; 0.103707; 0.918654; 0.866259; 0.378592; 0.222059; 0.808235; 43
2220; 21; 6.10204; 0.55705; 0.254805; 0.302244; 0.126197; 0.91028; 0.884949; 0.354852; 0.208085; 0.810961; 43
2250; 17; 5.91837; 0.566155; 0.257644; 0.308512; 0.105789; 0.918435; 0.952691; 0.367347; 0.216721; 0.818563; 43
2280; 16; 6.10204; 0.565053; 0.257732; 0.307321; 0.110371; 0.919606; 0.917913; 0.362349; 0.216066; 0.811188; 43
2310; 17; 5.79592; 0.561936; 0.256453; 0.305483; 0.102874; 0.917647; 0.951575; 0.384007; 0.226878; 0.798784; 43
2340; 15; 6.32653; 0.564783; 0.257476; 0.307308; 0.109538; 0.919471; 0.932993; 0.371928; 0.219679; 0.808423; 43
2370; 16; 5.85714; 0.57612; 0.262465; 0.313655; 0.119117; 0.912031; 0.875388; 0.384423; 0.230992; 0.811364; 43
2400; 18; 6.26531; 0.559959; 0.255771; 0.304188; 0.113703; 0.915301; 0.900847; 0.356102; 0.204736; 0.813835; 43
2430; 18; 5.85714; 0.564354; 0.257459; 0.306895; 0.122449; 0.912548; 0.890268; 0.377343; 0.222331; 0.808811; 43
2460; 17; 6.08163; 0.563854; 0.257531; 0.306323; 0.108288; 0.915461; 0.89975; 0.3611; 0.212794; 0.818521; 43
2490; 17; 5.79592; 0.558739; 0.256268; 0.302471; 0.13661; 0.909068; 0.884103; 0.375677; 0.225025; 0.810296; 43
2520; 17; 6.02041; 0.570288; 0.2614; 0.308888; 0.124115; 0.906776; 0.908549; 0.379842; 0.221651; 0.818049; 43
2550; 15; 5.93878; 0.565514; 0.259494; 0.306019; 0.110787; 0.912904; 0.925807; 0.339025; 0.20205; 0.845187; 43
2580; 16; 6.20408; 0.567086; 0.259973; 0.307113; 0.11162; 0.913538; 0.953862; 0.370679; 0.216457; 0.80778; 43
2610; 16; 5.87755; 0.566243; 0.259281; 0.306961; 0.105789; 0.916807; 0.965582; 0.362766; 0.217188; 0.820722; 43
2640; 14; 6.32653; 0.568139; 0.260767; 0.307372; 0.106206; 0.913366; 0.874007; 0.354436; 0.212326; 0.808952; 43
2670; 18; 6.28571; 0.557688; 0.255535; 0.302153; 0.0974594; 0.918059; 0.92477; 0.365681; 0.205824; 0.80878; 43
2700; 16; 6.40816; 0.565801; 0.258555; 0.307246; 0.089546; 0.920456; 0.908511; 0.345689; 0.20562; 0.827754; 43
2730; 17; 6.32653; 0.576417; 0.262869; 0.313548; 0.104123; 0.920197; 0.896058; 0.384423; 0.234503; 0.805759; 43
2760; 18; 6.02041; 0.563567; 0.257863; 0.305704; 0.113703; 0.918996; 0.899042; 0.361516; 0.21225; 0.817227; 43
2790; 18; 6.04082; 0.563306; 0.258176; 0.30513; 0.130779; 0.910953; 0.928935; 0.344023; 0.20126; 0.826081; 43
2820; 15; 5.85714; 0.5669; 0.260319; 0.30658; 0.110787; 0.909324; 0.91535; 0.371512; 0.221999; 0.821369; 43
2850; 15; 6.14286; 0.566907; 0.260275; 0.306632; 0.125781; 0.911228; 0.870669; 0.367763; 0.21242; 0.815038; 43
2880; 19; 6.40816; 0.563218; 0.258053; 0.305165; 0.113703; 0.912894; 0.949571; 0.36818; 0.209632; 0.799488; 43
2910; 14; 6.20408; 0.564127; 0.258243; 0.305883; 0.138692; 0.910202; 0.833105; 0.371512; 0.212071; 0.808309; 43
2940; 21; 5.87755; 0.57031; 0.262015; 0.308295; 0.107039; 0.912886; 0.932114; 0.345273; 0.209275; 0.836748; 43
2970; 15; 6.06122; 0.5608; 0.2581; 0.3027; 0.11287; 0.906328; 0.908448; 0.372345; 0.214553; 0.813556; 43
0; 10; 4.06122; 0.545958; 0.278849; 0.267109; 0.0982924; 0.898607; 0.996794; 0.347772; 0.236772; 0.907475; 44
30; 12; 6.22449; 0.620204; 0.301722; 0.318482; 0.156601; 0.925111; 0.826977; 0.388588; 0.252735; 0.780369; 44
60; 37; 6.53061; 0.614489; 0.299093; 0.315396; 0.0962099; 0.950215; 0.87148; 0.384007; 0.23163; 0.768865; 44
90; 43; 6.73469; 0.628934; 0.305354; 0.323581; 0.0832986; 0.955227; 0.875082; 0.377343; 0.238812; 0.770975; 44
120; 47; 6.7551; 0.632398; 0.308339; 0.324059; 0.091212; 0.959262; 0.888146; 0.394419; 0.243614; 0.773728; 44
150; 50; 7.38776; 0.639979; 0.311818; 0.328161; 0.0683049; 0.965024; 0.905822; 0.362766; 0.220605; 0.777761; 44
180; 53; 6.69388; 0.637322; 0.31151; 0.325811; 0.0733028; 0.965204; 0.907654; 0.379842; 0.237299; 0.770728; 44
210; 53; 7.34694; 0.633276; 0.31405; 0.319226; 0.0537276; 0.966437; 0.909551; 0.387339; 0.230142; 0.749279; 44
240; 53; 6.97959; 0.649876; 0.326234; 0.323641; 0.061641; 0.964633; 0.895071; 0.398167; 0.246734; 0.75608; 44
270; 51; 7.18367; 0.656443; 0.336663; 0.31978; 0.0924615; 0.960386; 0.888007; 0.362349; 0.219951; 0.782953; 44
300; 52; 7.36735; 0.666395; 0.349056; 0.317339; 0.0962099; 0.951101; 0.85166; 0.36818; 0.21797; 0.788788; 44
330; 51; 7.26531; 0.672493; 0.356221; 0.316272; 0.162849; 0.929728; 0.808033; 0.368596; 0.224354; 0.793233; 44
360; 49; 7.7551; 0.683394; 0.36298; 0.320414; 0.107039; 0.934241; 0.80249; 0.356935; 0.210746; 0.799514; 44
390; 46; 7.55102; 0.684916; 0.364577; 0.320339; 0.11995; 0.931089; 0.796579; 0.344856; 0.203249; 0.808969; 44
420; 51; 7.2449; 0.683969; 0.365063; 0.318905; 0.114119; 0.932683; 0.807964; 0.3611; 0.218684; 0.802017; 44
450; 45; 7.26531; 0.68636; 0.365117; 0.321243; 0.143274; 0.931337; 0.80918; 0.360683; 0.218684; 0.795701; 44
480; 41; 7.20408; 0.686182; 0.367529; 0.318654; 0.121199; 0.933598; 0.854676; 0.356935; 0.21497; 0.807597; 44
510; 33; 7.22449; 0.68004; 0.361964; 0.318076; 0.0953769; 0.936959; 0.855369; 0.35277; 0.211987; 0.797757; 44
540; 32; 6.91837; 0.689917; 0.368441; 0.321476; 0.113703; 0.935608; 0.856558; 0.349854; 0.217188; 0.810395; 44
570; 34; 7.32653; 0.68559; 0.366207; 0.319382; 0.127863; 0.930149; 0.855236; 0.359434; 0.215208; 0.796488; 44
600; 31; 7.20408; 0.683914; 0.365001; 0.318913; 0.122865; 0.929911; 0.840616; 0.335277; 0.203563; 0.80967; 44
630; 32; 7.08163; 0.693713; 0.367954; 0.325758; 0.114536; 0.933258; 0.888051; 0.351937; 0.217673; 0.803898; 44
660; 26; 7.02041; 0.687604; 0.367066; 0.320539; 0.11995; 0.927368; 0.872568; 0.366514; 0.222229; 0.788896; 44
690; 26; 7.08163; 0.691633; 0.36799; 0.323643; 0.114119; 0.93026; 0.843385; 0.363598; 0.225552; 0.788386; 44
720; 32; 7.14286; 0.698523; 0.371147; 0.327376; 0.108705; 0.933926; 0.872972; 0.393586; 0.236466; 0.784783; 44
750; 28; 7.12245; 0.693794; 0.3699; 0.323894; 0.129529; 0.928893; 0.851221; 0.356518; 0.216568; 0.807021; 44
780; 28; 7.14286; 0.696091; 0.370381; 0.32571; 0.0974594; 0.929894; 0.872285; 0.363598; 0.218285; 0.800457; 44
810; 27; 7.10204; 0.690529; 0.367225; 0.323304; 0.091212; 0.938053; 0.890617; 0.365264; 0.219143; 0.79523; 44
840; 28; 7.10204; 0.694079; 0.37122; 0.322859; 0.0999584; 0.93034; 0.841532; 0.361933; 0.220537; 0.806006; 44
870; 28; 7.67347; 0.699841; 0.373111; 0.326731; 0.122449; 0.932616; 0.850253; 0.349854; 0.209318; 0.810303; 44
900; 32; 7.26531; 0.688236; 0.367198; 0.321038; 0.0916285; 0.936218; 0.878786; 0.355269; 0.21582; 0.801526; 44
930; 28; 7.12245; 0.69557; 0.370125; 0.325445; 0.114952; 0.929662; 0.872977; 0.385256; 0.23123; 0.783792; 44
960; 27; 7.10204; 0.699002; 0.371514; 0.327488; 0.114952; 0.932159; 0.850468; 0.364848; 0.224515; 0.795266; 44
990; 31; 7.20408; 0.696; 0.371873; 0.324127; 0.125364; 0.931075; 0.869716; 0.369429; 0.222824; 0.794446; 44
1020; 28; 7.08163; 0.693431; 0.369758; 0.323673; 0.101208; 0.933898; 0.881661; 0.371095; 0.229445; 0.791738; 44
1050; 27; 6.7551; 0.687786; 0.36595; 0.321836; 0.101208; 0.936724; 0.881198; 0.345273; 0.206895; 0.813379; 44
1080; 29; 7.36735; 0.693443; 0.368373; 0.325071; 0.0982924; 0.938172; 0.910989; 0.358601; 0.210083; 0.801663; 44
1110; 25; 7.34694; 0.688077; 0.364553; 0.323523; 0.0866306; 0.942306; 0.867512; 0.357768; 0.2114; 0.789807; 44
1140; 33; 6.95918; 0.702318; 0.371129; 0.331189; 0.0795502; 0.942277; 0.877223; 0.355269; 0.217171; 0.812069; 44
1170; 32; 7.06122; 0.695382; 0.369738; 0.325644; 0.0907955; 0.936354; 0.87026; 0.359017; 0.218633; 0.804391; 44
1200; 29; 7.16327; 0.693259; 0.369183; 0.324076; 0.0995419; 0.93746; 0.894341; 0.354019; 0.217341; 0.797701; 44
1230; 26; 7.42857; 0.698327; 0.37129; 0.327037; 0.107872; 0.935586; 0.888552; 0.346939; 0.211714; 0.810678; 44
1260; 27; 6.53061; 0.693014; 0.370764; 0.322251; 0.110787; 0.928854; 0.903463; 0.370262; 0.225178; 0.814485; 44
1290; 22; 6.95918; 0.691538; 0.369373; 0.322166; 0.100791; 0.926593; 0.863219; 0.375677; 0.226504; 0.788321; 44
1320; 25; 6.73469; 0.690214; 0.368165; 0.32205; 0.0974594; 0.931784; 0.88403; 0.372345; 0.22925; 0.794322; 44
1350; 24; 7.53061; 0.697711; 0.372538; 0.325173; 0.0966264; 0.931261; 0.85431; 0.37526; 0.226232; 0.780447; 44
1380; 28; 7.18367; 0.703154; 0.374625; 0.328529; 0.117451; 0.932445; 0.878716; 0.361933; 0.222161; 0.806892; 44
1410; 27; 7.02041; 0.697507; 0.370745; 0.326762; 0.102457; 0.933666; 0.8803; 0.367347; 0.225544; 0.804681; 44
1440; 26; 7.04082; 0.698245; 0.370073; 0.328171; 0.0949604; 0.932522; 0.871521; 0.359017; 0.219398; 0.799122; 44
1470; 26; 6.77551; 0.691358; 0.366836; 0.324522; 0.0995419; 0.932094; 0.920604; 0.343607; 0.215123; 0.805238; 44
1500; 21; 6.87755; 0.690125; 0.367365; 0.32276; 0.11287; 0.926617; 0.831532; 0.365264; 0.222356; 0.795927; 44
1530; 28; 7; 0.685461; 0.366037; 0.319424; 0.100791; 0.928636; 0.876933; 0.348188; 0.209046; 0.800159; 44
1560; 24; 7.04082; 0.695193; 0.369085; 0.326109; 0.0932945; 0.932734; 0.874246; 0.36693; 0.221217; 0.793017; 44
1590; 23; 6.32653; 0.696901; 0.370926; 0.325975; 0.126614; 0.924962; 0.852866; 0.349854; 0.224056; 0.812955; 44
1620; 26; 7.14286; 0.693799; 0.369122; 0.324676; 0.108705; 0.929512; 0.864728; 0.374011; 0.227592; 0.783886; 44
1650; 26; 7.53061; 0.692621; 0.368572; 0.324049; 0.113286; 0.930039; 0.881032; 0.369846; 0.220775; 0.778721; 44
1680; 26; 7.4898; 0.696958; 0.370836; 0.326122; 0.11995; 0.936768; 0.9004; 0.375677; 0.222773; 0.788671; 44
1710; 27; 6.83673; 0.697645; 0.370626; 0.327019; 0.113286; 0.934601; 0.892061; 0.359434; 0.223121; 0.800919; 44
1740; 27; 7.12245; 0.701687; 0.373465; 0.328222; 0.116618; 0.934472; 0.853717; 0.360267; 0.220784; 0.802765; 44
1770; 29; 7.20408; 0.692955; 0.369998; 0.322957; 0.111204; 0.932202; 0.870351; 0.370679; 0.222152; 0.79133; 44
1800; 28; 6.97959; 0.697185; 0.371869; 0.325316; 0.124531; 0.928302; 0.871993; 0.363182; 0.221753; 0.802089; 44
1830; 26; 7.22449; 0.69484; 0.370754; 0.324086; 0.0957934; 0.936386; 0.923518; 0.350271; 0.208332; 0.819871; 44
1860; 24; 7.02041; 0.685482; 0.36601; 0.319472; 0.0849646; 0.935143; 0.891441; 0.369846; 0.219517; 0.792934; 44
1890; 26; 7.22449; 0.689522; 0.368645; 0.320877; 0.127447; 0.926091; 0.840322; 0.340691; 0.206062; 0.802844; 44
1920; 28; 7.22449; 0.695814; 0.372252; 0.323562; 0.13536; 0.928561; 0.884183; 0.372761; 0.226266; 0.790106; 44
1950; 24; 7.28571; 0.693288; 0.369961; 0.323327; 0.100375; 0.934446; 0.867884; 0.366097; 0.220563; 0.790984; 44
1980; 28; 7.02041; 0.698361; 0.374749; 0.323612; 0.117035; 0.929374; 0.851037; 0.390254; 0.233287; 0.796296; 44
2010; 30; 7.26531; 0.6888; 0.368397; 0.320403; 0.104123; 0.9352; 0.887468; 0.33611; 0.207431; 0.806861; 44
2040; 27; 6.91837; 0.693991; 0.370572; 0.323419; 0.0882965; 0.9374; 0.893537; 0.36818; 0.223521; 0.802608; 44
2070; 26; 7.65306; 0.685223; 0.36406; 0.321163; 0.0907955; 0.941521; 0.867212; 0.334027; 0.196168; 0.795538; 44
2100; 32; 6.97959; 0.69604; 0.370469; 0.325572; 0.0966264; 0.938566; 0.881297; 0.358601; 0.215514; 0.806175; 44
2130; 30; 7.28571; 0.696705; 0.370486; 0.326218; 0.0987089; 0.939494; 0.921335; 0.362766; 0.223878; 0.78715; 44
2160; 25; 8; 0.70706; 0.376441; 0.330619; 0.0787172; 0.946607; 0.931613; 0.355685; 0.217222; 0.7937; 44
2190; 25; 7.2449; 0.697021; 0.369743; 0.327278; 0.0766347; 0.947065; 0.959758; 0.353186; 0.214324; 0.801457; 44
2220; 23; 7.71429; 0.699001; 0.372809; 0.326192; 0.0949604; 0.941369; 0.903838; 0.322366; 0.195981; 0.812283; 44
2250; 28; 7.89796; 0.694529; 0.369162; 0.325366; 0.107039; 0.93751; 0.899339; 0.3611; 0.214145; 0.793641; 44
2280; 26; 7.44898; 0.684891; 0.365798; 0.319092; 0.0907955; 0.938844; 0.897084; 0.356518; 0.210431; 0.795416; 44
2310; 28; 7.18367; 0.696051; 0.369919; 0.326133; 0.0953769; 0.939965; 0.914483; 0.365681; 0.223563; 0.796591; 44
2340; 25; 7.16327; 0.693046; 0.369406; 0.32364; 0.0882965; 0.941584; 0.897937; 0.354436; 0.216032; 0.798907; 44
2370; 27; 7.30612; 0.697779; 0.372382; 0.325397; 0.105373; 0.937582; 0.912326; 0.364848; 0.217061; 0.800184; 44
2400; 24; 7.40816; 0.692183; 0.368149; 0.324033; 0.0962099; 0.935588; 0.909475; 0.356518; 0.213091; 0.792805; 44
2430; 23; 7.04082; 0.690772; 0.367912; 0.32286; 0.109121; 0.933211; 0.909002; 0.335693; 0.205705; 0.813103; 44
2460; 23; 7.36735; 0.6882; 0.367171; 0.321029; 0.0916285; 0.937287; 0.907152; 0.355685; 0.213856; 0.797593; 44
2490; 24; 7.26531; 0.69192; 0.36906; 0.322859; 0.0866306; 0.940907; 0.92068; 0.365264; 0.220716; 0.795796; 44
2520; 24; 7.34694; 0.689763; 0.368774; 0.320988; 0.0857976; 0.93922; 0.90652; 0.350271; 0.211868; 0.804623; 44
2550; 27; 6.95918; 0.694547; 0.372231; 0.322317; 0.0982924; 0.932029; 0.850823; 0.360683; 0.221982; 0.806503; 44
2580; 28; 7.12245; 0.68928; 0.366307; 0.322974; 0.0932945; 0.936095; 0.8712; 0.348605; 0.205807; 0.809575; 44
2610; 28; 7.2449; 0.694088; 0.370406; 0.323682; 0.0978759; 0.935008; 0.926072; 0.348188; 0.210678; 0.808641; 44
2640; 22; 6.91837; 0.690874; 0.367655; 0.323219; 0.11287; 0.936119; 0.897421; 0.344023; 0.210236; 0.813199; 44
2670; 25; 6.91837; 0.696575; 0.371484; 0.325091; 0.109538; 0.931413; 0.888771; 0.36818; 0.228043; 0.8007; 44
2700; 24; 7.46939; 0.694083; 0.371147; 0.322937; 0.0987089; 0.936013; 0.879899; 0.350271; 0.210406; 0.807441; 44
2730; 26; 7; 0.692837; 0.370053; 0.322784; 0.108705; 0.936615; 0.916176; 0.357351; 0.218965; 0.808691; 44
2760; 23; 7.28571; 0.69385; 0.371049; 0.322801; 0.110787; 0.926493; 0.871548; 0.365264; 0.218395; 0.791566; 44
2790; 24; 7.5102; 0.689207; 0.367965; 0.321242; 0.109538; 0.934363; 0.908834; 0.345273; 0.210839; 0.792633; 44
2820; 23; 7.36735; 0.695271; 0.371004; 0.324267; 0.093711; 0.934994; 0.879809; 0.348188; 0.210134; 0.809681; 44
2850; 24; 7.26531; 0.695194; 0.372307; 0.322887; 0.0870471; 0.934025; 0.855652; 0.33486; 0.206598; 0.813919; 44
2880; 28; 7.4898; 0.68929; 0.36924; 0.32005; 0.0991254; 0.928045; 0.873223; 0.346106; 0.205357; 0.802334; 44
2910; 26; 7.36735; 0.697779; 0.372564; 0.325214; 0.0974594; 0.935508; 0.891414; 0.354019; 0.209539; 0.815166; 44
2940; 25; 7.61224; 0.690107; 0.367191; 0.322917; 0.0799667; 0.940401; 0.903623; 0.350687; 0.213873; 0.783707; 44
2970; 25; 7.69388; 0.690591; 0.368309; 0.322282; 0.092878; 0.938283; 0.915539; 0.345689; 0.204609; 0.802889; 44
0; 10; 4.20408; 0.372916; 0.106153; 0.266762; 0.107039; 0.89749; 0.994622; 0.310704; 0.196789; 0.89847; 45
30; 12; 4.04082; 0.432278; 0.140658; 0.29162; 0.269055; 0.821727; 0.651418; 0.467722; 0.318022; 0.747956; 45
60; 24; 3.93878; 0.445735; 0.147389; 0.298347; 0.291962; 0.814072; 0.661506; 0.505623; 0.3424; 0.732616; 45
90; 26; 3.91837; 0.450986; 0.149151; 0.301835; 0.264057; 0.83969; 0.6808; 0.448563; 0.312727; 0.798322; 45
120; 28; 4.2449; 0.454297; 0.153135; 0.301162; 0.189504; 0.863589; 0.72495; 0.468555; 0.314843; 0.769904; 45
150; 25; 4.42857; 0.462034; 0.160477; 0.301557; 0.158684; 0.902681; 0.787388; 0.449396; 0.293653; 0.806886; 45
180; 28; 4.89796; 0.471126; 0.167092; 0.304034; 0.111204; 0.915163; 0.823409; 0.411079; 0.270236; 0.806605; 45
210; 26; 4.4898; 0.475601; 0.165805; 0.309796; 0.101624; 0.92711; 0.839784; 0.433986; 0.288766; 0.783944; 45
240; 30; 5; 0.48704; 0.17197; 0.315069; 0.102874; 0.932678; 0.870017; 0.442316; 0.292183; 0.780749; 45
270; 29; 5; 0.479537; 0.168926; 0.310611; 0.109954; 0.935075; 0.865358; 0.44065; 0.280521; 0.760784; 45
300; 31; 5.34694; 0.481909; 0.171415; 0.310494; 0.0916285; 0.939454; 0.864398; 0.406081; 0.258183; 0.767454; 45
330; 34; 5.08163; 0.484365; 0.174435; 0.30993; 0.109121; 0.935022; 0.86686; 0.443149; 0.282255; 0.7497; 45
360; 31; 5.08163; 0.482685; 0.173408; 0.309278; 0.0691379; 0.93905; 0.908942; 0.417743; 0.262977; 0.797698; 45
390; 25; 5.32653; 0.49135; 0.17693; 0.31442; 0.105373; 0.935547; 0.881033; 0.406081; 0.259416; 0.753163; 45
420; 29; 5.32653; 0.485801; 0.175137; 0.310664; 0.0916285; 0.932173; 0.85695; 0.411912; 0.257546; 0.754445; 45
450; 28; 5.28571; 0.501319; 0.181358; 0.319961; 0.124115; 0.923788; 0.896839; 0.411079; 0.260453; 0.769667; 45
480; 23; 4.97959; 0.48884; 0.177468; 0.311372; 0.0982924; 0.927076; 0.897147; 0.420658; 0.272123; 0.775738; 45
510; 22; 4.71429; 0.490568; 0.176214; 0.314354; 0.102874; 0.934868; 0.926959; 0.450646; 0.287967; 0.740021; 45
540; 22; 5.18367; 0.489537; 0.176788; 0.312748; 0.102874; 0.937544; 0.914229; 0.402332; 0.25656; 0.763463; 45
570; 24; 4.69388; 0.496267; 0.179653; 0.316614; 0.0803832; 0.937929; 0.903803; 0.431487; 0.287304; 0.787796; 45
600; 24; 5.10204; 0.501816; 0.182167; 0.319649; 0.0849646; 0.933636; 0.889843; 0.392753; 0.252769; 0.793912; 45
630; 24; 5.06122; 0.489546; 0.179363; 0.310183; 0.0916285; 0.929286; 0.869427; 0.41691; 0.266173; 0.765051; 45
660; 24; 4.95918; 0.494036; 0.181497; 0.312539; 0.0941274; 0.929461; 0.890595; 0.395668; 0.251341; 0.789021; 45
690; 21; 5.02041; 0.495467; 0.181213; 0.314254; 0.118284; 0.926249; 0.887057; 0.419825; 0.277316; 0.765621; 45
720; 23; 5.30612; 0.495788; 0.181486; 0.314303; 0.103707; 0.923387; 0.877556; 0.423573; 0.271205; 0.756435; 45
750; 22; 4.93878; 0.487406; 0.179036; 0.30837; 0.122449; 0.913782; 0.876696; 0.410662; 0.263445; 0.758855; 45
780; 19; 4.85714; 0.499351; 0.182497; 0.316854; 0.0991254; 0.924509; 0.895455; 0.418159; 0.274367; 0.797808; 45
810; 20; 5.10204; 0.492687; 0.180371; 0.312316; 0.114536; 0.922422; 0.855198; 0.428155; 0.27628; 0.757663; 45
840; 24; 4.32653; 0.493504; 0.180602; 0.312901; 0.114952; 0.906627; 0.881736; 0.466056; 0.309165; 0.754698; 45
870; 17; 4.67347; 0.501009; 0.184322; 0.316687; 0.119117; 0.909479; 0.858752; 0.452312; 0.303717; 0.739366; 45
900; 20; 4.95918; 0.496369; 0.182497; 0.313872; 0.102041; 0.924953; 0.880655; 0.428155; 0.276679; 0.751584; 45
930; 22; 4.69388; 0.501471; 0.185291; 0.31618; 0.103707; 0.928712; 0.918; 0.414827; 0.269973; 0.812593; 45
960; 20; 5.16327; 0.498302; 0.184201; 0.314101; 0.0962099; 0.931014; 0.890021; 0.436485; 0.282178; 0.737819; 45
990; 23; 5.22449; 0.501167; 0.185492; 0.315676; 0.111204; 0.923595; 0.884253; 0.412328; 0.267321; 0.772495; 45
1020; 22; 5.06122; 0.494061; 0.183983; 0.310079; 0.092045; 0.931701; 0.896218; 0.405248; 0.25996; 0.768214; 45
1050; 23; 5.14286; 0.503458; 0.187116; 0.316342; 0.0962099; 0.933822; 0.925617; 0.412745; 0.267176; 0.76472; 45
1080; 21; 5.22449; 0.509837; 0.189603; 0.320233; 0.103707; 0.933894; 0.917902; 0.412328; 0.270228; 0.772368; 45
1110; 22; 4.77551; 0.503119; 0.188016; 0.315103; 0.103707; 0.931091; 0.902086; 0.419825; 0.276288; 0.78231; 45
1140; 23; 5; 0.49815; 0.187233; 0.310917; 0.0807997; 0.938132; 0.936145; 0.436485; 0.284465; 0.770627; 45
1170; 23; 5.10204; 0.507873; 0.191592; 0.31628; 0.0899625; 0.938884; 0.935616; 0.411079; 0.267244; 0.772087; 45
1200; 23; 5; 0.509341; 0.191752; 0.317589; 0.0795502; 0.93894; 0.907019; 0.424406; 0.275642; 0.758417; 45
1230; 24; 5.26531; 0.505165; 0.190121; 0.315044; 0.0791337; 0.936963; 0.936693; 0.436901; 0.274749; 0.732485; 45
1260; 21; 5.2449; 0.513291; 0.193263; 0.320028; 0.0832986; 0.942033; 0.920512; 0.40858; 0.267712; 0.758223; 45
1290; 26; 5.16327; 0.51548; 0.194619; 0.320862; 0.0837151; 0.942501; 0.896588; 0.443982; 0.286641; 0.749748; 45
1320; 28; 5.08163; 0.511309; 0.19304; 0.318269; 0.0816327; 0.945466; 0.908503; 0.439817; 0.278285; 0.767158; 45
1350; 28; 5.04082; 0.505043; 0.19103; 0.314013; 0.0832986; 0.941683; 0.938377; 0.421075; 0.266156; 0.764967; 45
1380; 23; 4.97959; 0.509177; 0.192925; 0.316252; 0.0753853; 0.939583; 0.901074; 0.44898; 0.29146; 0.754395; 45
1410; 24; 5.36735; 0.507083; 0.193747; 0.313337; 0.102874; 0.935826; 0.9222; 0.412328; 0.257937; 0.759456; 45
1440; 23; 5.16327; 0.500426; 0.191409; 0.309017; 0.119534; 0.93048; 0.902526; 0.421491; 0.269293; 0.767449; 45
